CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,MaritalStatus,NumberOfDependents,EducationLevel,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,InterestRate,PaymentHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,LengthOfCreditHistory,UtilityBillsPaymentHistory,JobTenure,CorrectPrediction,LoanApproved
524,15000.0,9498.0,36.0,43,0,1,4,1,2,304,0.2863842004151866,2,0,0.3675905564821309,0,0,0,0.2065970772907597,25,2421,2215,69039,17079,51960,7,0.7475576372091107,4,1,0
331,42929.600000000006,15889.0,18.0,42,2,0,3,3,1,214,0.8599525140161087,8,8,0.8495043113680112,0,0,0,0.0111855430809579,14,1434,1662,94521,57667,43392,14,0.4147584649294894,22,1,0
308,52372.8,15525.0,5.4,56,1,2,1,0,3,517,0.6133532587207207,10,8,0.1158192147215563,0,3,0,0.2996608265655119,27,5819,2028,148597,30386,99418,23,0.8083735904330187,15,1,0
585,45176.0,50368.0,12.0,29,2,3,3,3,2,628,0.2341221115229229,1,0,0.3621473204643593,1,1,0,0.2280209653447069,26,2437,654,90275,219526,6334,28,0.6920754514664356,4,1,0
606,77173.0,17017.0,36.0,32,0,1,3,1,3,488,0.4488172020782905,3,1,0.4192299254627973,0,4,0,0.1876927667115134,18,3405,1780,31297,25903,5394,4,0.976066541466354,2,1,1
428,66370.40000000001,23658.0,4.5,55,1,0,0,3,3,410,0.4707108978673743,14,2,0.0478912894910233,0,1,0,0.0366668951915745,29,3790,1718,170765,60447,38883,2,0.7946575978978776,6,0,0
367,51964.0,15172.0,17.1,36,1,0,4,1,1,607,0.0536567578720706,7,2,0.1080534219702371,0,2,0,0.2401766587878254,13,9316,3415,152254,56706,-15760,14,0.604012328558505,10,1,0
663,39306.0,13288.96,26.0,41,2,1,1,0,0,637,0.9145765178670032,7,9,0.7983880704555192,0,3,0,0.2364638594420746,28,3646,2180,51240,4085,63037,0,0.1681719237039193,14,0,1
605,30061.0,16181.0,24.0,38,0,0,0,1,0,598,0.0973250575240979,3,1,0.1331540560499292,0,3,1,0.2041954192050539,22,3487,2132,78775,14935,63840,8,0.772812013472435,8,1,0
527,37992.0,20360.0,36.0,41,0,2,1,3,3,345,0.3658412940882813,1,2,0.497806600068082,0,3,0,0.2500652560143899,29,2061,533,53475,38738,14737,10,0.7797396935718691,1,1,0
440,46520.8,12818.0,9.0,43,0,2,0,4,1,940,0.3894294932812816,12,2,0.0530015128749882,0,4,0,0.2252410734363373,12,4215,1648,69255,46749,43353,5,0.2958574131520063,3,1,0
349,57654.4,22064.0,4.5,54,2,3,3,3,3,718,0.9841289214983836,14,6,0.7187148066721715,0,1,0,0.2989529751302227,15,-290,2980,88873,47796,109341,6,0.0722911542548407,17,1,0
602,29165.0,14874.0,60.0,25,0,1,4,3,0,335,0.159792342092619,1,5,0.6472844862725429,0,0,0,0.2530033093947428,19,7965,2216,275363,18918,256445,2,0.6154912195094391,7,1,0
554,70231.0,22496.0,24.0,29,0,1,4,0,2,650,0.4971181713301607,3,2,0.2543171116905662,0,3,0,0.2202643204776722,13,2336,5764,181827,13017,168810,12,0.8983306733439652,6,0,0
632,26886.0,17640.0,72.0,38,0,1,0,0,3,443,0.135089971619066,1,1,0.3533478292204732,0,1,1,0.1805682800974325,17,710,490,10685,9641,1044,8,0.4287753309877692,5,1,0
675,70055.0,12941.440000000002,24.0,41,1,0,1,1,3,614,0.3685316663746034,12,1,0.7785936540001785,0,4,0,0.1794894889999756,7,7961,1400,119604,-15319,43798,10,0.4280376915072255,16,1,1
570,29096.0,40138.0,24.0,33,0,1,3,0,1,685,0.1412970784565487,2,1,0.2394469395065947,0,1,0,0.2486006220333732,28,1461,1471,86250,50013,36237,19,0.7607583903351405,4,1,0
367,30848.0,7363.0,10.8,42,2,2,0,2,3,403,0.98448883653228,9,4,0.6858080197337899,0,1,0,0.0316356112381839,29,6144,2693,122295,56816,85627,8,0.0836324844724922,4,1,0
598,67920.0,43668.0,108.0,46,0,2,4,0,3,365,0.2545347397662573,2,3,0.3262988907389247,0,1,0,0.2979012568360028,27,1815,451,45579,46456,5904,24,0.8760295674227407,7,0,0
506,51094.0,24852.0,60.0,40,0,0,0,1,0,207,0.2054657342116587,6,0,0.3761194447106945,0,4,0,0.3111484796662556,21,113,1597,104986,40248,64738,22,0.7789061155976943,5,1,0
400,55928.0,20692.0,9.9,50,0,2,3,0,3,410,0.5443286080836354,2,8,0.890972580291295,0,4,0,0.0749213151635867,10,5606,1303,97801,67258,83754,26,0.8754672503469546,23,1,0
616,76441.0,11082.88,20.0,45,2,2,0,2,0,508,0.338281076838254,10,9,0.1573304576298947,0,4,0,0.1137949192164484,17,3641,262,153181,13087,87046,14,0.0049696631505811,2,1,1
599,42892.8,29417.0,10.8,53,0,2,0,2,1,270,0.674895237374707,9,8,0.9531841015680452,1,3,0,0.0966658645869927,28,10786,3392,139205,77429,66900,11,0.3701087760323446,4,1,0
633,145185.0,38002.0,96.0,59,0,2,2,1,3,286,0.2545216733212148,3,0,0.0569471386568589,0,0,0,0.2728825146722065,15,2001,3992,58244,16238,42006,19,0.7434503905648967,2,1,1
314,38256.0,24275.0,2.7,59,2,1,0,3,0,47,0.8774365527284446,3,3,0.7595578385204951,0,4,0,0.0468924156400663,4,4736,1777,68234,57308,52871,2,0.4716657485140707,15,1,0
476,71841.6,21809.0,8.1,32,1,3,1,1,1,354,0.9681215164140632,14,1,0.3891950201084835,0,1,0,0.1992746130952419,6,5062,1675,150326,69783,45204,6,0.246148507723153,6,0,0
469,48848.0,20560.0,3.6,36,0,0,3,2,0,818,0.2083752197388941,10,2,0.5874650854702373,0,0,0,0.1626458523484829,3,6869,3104,122840,38779,52498,7,0.613818653635641,9,1,0
605,69912.0,28005.0,72.0,18,0,1,0,4,1,375,0.070864802375774,1,1,0.1255345749963045,0,2,0,0.244404266984845,25,11892,1535,470418,36324,434094,1,0.8761514544256417,2,0,0
535,82536.0,35470.0,12.0,43,0,2,1,3,3,407,0.3792499129417223,3,2,0.567446585054659,0,1,0,0.1936293461494994,19,3101,977,46232,41539,4693,12,0.5975378267165398,9,0,0
613,46438.0,17648.0,48.0,36,0,1,0,3,0,496,0.348521330621772,2,1,0.4424081755800437,0,0,0,0.178511806464371,18,2428,951,62126,15839,46287,5,0.8048516550850144,7,1,0
392,66305.6,15761.0,20.7,40,0,2,1,4,2,883,0.4848808835567143,14,1,0.2615532706436489,0,3,0,0.2007061072823193,4,5254,1470,96423,42236,86531,10,0.4028250786240615,16,0,0
554,42635.0,25063.0,60.0,30,0,2,1,0,2,455,0.2046004431981669,4,1,0.3013894412362831,0,0,0,0.2863839460213417,27,1676,1324,577724,20263,557461,19,0.8121412309221854,7,1,0
652,112870.0,45303.0,60.0,53,0,2,0,1,1,497,0.4095669543175918,3,2,0.1610431897259783,0,1,0,0.2274914482285477,21,4182,2595,31091,14824,16267,6,0.6146972311528022,6,0,0
673,60121.0,14546.56,4.0,37,2,1,0,2,0,692,0.2669489903731888,7,3,0.7404193652272104,0,3,0,0.213694089003864,29,2771,2217,118156,7435,25243,9,0.167545435920308,12,0,1
582,62926.0,21405.0,60.0,31,2,2,2,0,3,348,0.288636323321405,3,0,0.2472762354225826,0,1,0,0.2493560016849125,21,14363,762,15125,2634,12491,20,0.9175271753875214,4,0,0
540,49659.0,23968.0,48.0,44,0,1,2,0,0,659,0.6488296242859564,1,1,0.1823457090996163,0,0,0,0.2269806031052496,18,6748,273,234861,14727,220134,20,0.8942937169763935,6,1,0
408,56500.8,16912.0,22.5,31,2,0,0,4,1,931,0.764507400898863,8,7,0.5093481511128113,0,4,0,0.0787410895572386,18,2036,1068,115974,81470,42990,0,0.8974520451862176,11,1,0
576,62112.0,23047.0,3.6,54,1,0,4,3,0,382,0.7535919061739631,3,4,0.5205348160940954,0,4,0,0.2232041968113569,15,1491,2020,169126,7420,56501,5,0.9965884711417978,1,0,0
621,67761.0,19050.0,36.0,31,0,1,1,3,0,491,0.3117048236910918,1,1,0.3540359803810582,0,3,0,0.1905001744500317,23,3456,908,39660,36959,2701,8,0.8359192748086715,8,0,0
841,16884.0,15896.0,8.1,54,1,3,3,0,2,450,0.2878223920943189,2,7,0.4690697070650323,0,1,0,0.1987929572226076,13,2268,3055,52953,61425,42332,17,0.9283237800207516,32,1,0
382,50471.2,28526.0,11.7,41,1,1,3,1,0,410,0.9409567164851552,12,9,0.5265360379537092,0,3,0,0.0670519827537455,23,5640,1158,43011,36521,109123,9,0.9943160124289588,4,1,0
685,147452.0,35987.0,48.0,63,0,1,0,1,3,328,0.2751530777678703,2,2,0.4060490103706635,0,0,0,0.2086153804349242,24,19197,100,35662,5575,30087,24,0.8194608365972325,4,1,1
696,94678.0,39079.0,48.0,73,0,1,2,2,2,507,0.1434200264658274,6,0,0.2422648893973636,0,2,0,0.1828610483011324,26,2619,448,113804,64099,49705,29,0.6980327063935023,8,1,1
357,47591.2,21989.0,2.7,43,0,0,4,2,0,493,0.6658675762708648,6,3,0.7128795031518997,0,4,0,0.0200838383597951,15,3511,2326,-16783,31659,63934,0,0.8593977227058027,5,1,0
514,26762.0,35500.0,60.0,33,0,1,0,4,3,392,0.3009453285602545,5,0,0.2250681223816687,1,3,0,0.3294892206631789,18,7370,1993,25834,78588,7754,12,0.8349158347134625,2,1,0
576,74922.0,15354.0,48.0,33,0,1,3,0,3,672,0.3343330742045367,1,1,0.1467468203710842,0,0,0,0.2080753125416122,25,1334,1002,38478,24807,13671,20,0.8037174727051324,5,1,1
636,17610.0,9033.0,48.0,47,0,2,2,3,0,439,0.5729272614720611,2,2,0.1665828261315319,0,3,0,0.1834348925993214,31,1824,1411,441160,32045,409115,14,0.7259069686059614,4,1,0
721,45026.0,9185.920000000002,10.0,50,1,3,3,2,0,570,0.2823587756856747,8,2,0.3426942116055714,0,4,0,0.2944010233815042,1,5595,2545,140548,24803,24991,7,0.9601381948915416,0,0,1
499,30541.0,24640.0,60.0,43,0,0,1,0,3,363,0.3752606701500802,4,0,0.1769575380060718,0,1,0,0.2902144747789384,25,5636,1786,166905,21613,145292,5,0.9351601323911082,6,1,0
756,59553.600000000006,15106.0,10.8,35,2,0,0,3,3,493,0.6746986268471494,4,5,0.4348326925352896,0,0,0,0.2320076312847138,25,5266,1834,86740,70588,70490,7,0.7140709635400858,8,1,0
608,30396.0,21648.0,60.0,46,0,1,2,3,3,475,0.1804749548680742,5,2,0.1804862095294556,0,4,0,0.2486397782289549,25,3830,318,4148,33776,9630,28,0.8883845040249678,5,1,0
619,39648.0,74686.0,48.0,30,0,2,3,0,3,972,0.4410724857713878,1,0,0.1645360083474983,0,2,0,0.2855545144850122,19,331,757,88469,14449,74020,19,0.8438781826300265,4,1,0
345,62792.0,12972.0,17.1,26,0,0,4,4,1,503,0.8043122141181662,11,9,0.831084688024463,0,0,0,0.0287987325320981,15,6287,3410,117885,49527,33632,5,0.3360678896479294,3,0,0
719,70639.0,11284.48,13.0,39,1,1,1,2,2,668,0.8149273302186671,13,8,0.167927943586143,0,4,0,0.0850856004220209,29,6396,797,57240,22033,26332,2,0.0278778145737528,2,1,1
579,107523.0,9808.0,108.0,37,0,0,2,1,0,321,0.405402013797049,2,1,0.2143784660305493,0,1,0,0.2309095585994444,27,3488,1587,132179,7743,124436,28,0.6586843962798482,4,1,1
609,62945.0,43353.0,72.0,42,1,0,1,0,0,145,0.536045685032418,4,2,0.4843545770425592,0,1,0,0.2763474437117424,25,7168,745,192163,4315,187848,19,0.9664288648996748,4,0,0
638,38750.0,21918.0,60.0,52,0,2,0,1,3,692,0.3108904148603759,5,0,0.5267034822009189,0,3,0,0.217868672262665,33,1527,763,89310,18746,70564,20,0.6966149507925925,3,1,0
781,61040.0,12636.160000000002,18.0,39,2,2,3,4,0,691,0.1651357276247332,13,3,0.3685205090544738,0,2,0,0.1003379580369879,2,2964,986,187258,38263,22709,2,0.2890124234400792,13,1,1
540,33818.0,30359.0,12.0,20,0,1,3,3,2,295,0.1533900289609242,2,2,0.0675754561828907,1,0,0,0.198952899917295,19,2571,242,41818,56820,4345,15,0.9144113354007763,1,1,0
533,74905.6,20452.0,10.8,31,0,3,4,1,1,628,0.0984452999255689,14,4,0.2827176511389085,0,1,0,0.2717596892334125,0,8413,1721,-567,42086,30267,3,0.7268864315080833,4,0,0
414,40396.8,26005.0,4.5,25,0,0,1,3,1,468,0.70860471723698,1,3,0.8019536587963515,0,4,0,0.1640173823936053,0,3008,1315,83182,65222,41095,5,0.1644384255157125,3,1,0
438,65840.0,20573.0,1.8,44,1,0,3,1,3,809,0.1428944380172798,13,0,0.7800998106497761,0,4,0,0.062000641421421,8,2249,2650,112709,2252,31998,12,0.092775203665263,11,0,0
626,46778.0,12814.72,19.0,47,1,0,1,2,0,415,0.4455216304268953,1,9,0.1310525868195067,0,4,0,0.0368642513145887,28,3710,2593,127283,36377,33577,11,0.669891293287062,23,0,1
583,28997.0,26559.0,36.0,57,0,1,0,0,3,192,0.3312892308242035,3,0,0.3135083527290281,0,0,0,0.1790726936100157,19,7829,1360,79841,8246,71595,4,0.8334694701880482,4,1,0
560,84057.0,16549.0,36.0,39,0,1,1,1,3,182,0.2205532766514798,2,0,0.1291561279771639,0,3,0,0.2521555873601919,27,8416,206,28746,5765,22981,19,0.6376967908187336,7,1,1
720,51183.0,8525.44,11.0,38,2,1,2,1,2,428,0.1080193740286421,0,7,0.103729656412483,0,3,0,0.0126375990534377,21,7167,1496,154992,63682,40439,20,0.3279127735636831,13,0,1
639,83162.0,15642.880000000005,6.0,51,0,3,1,3,3,490,0.6946271810907687,10,2,0.8067190745992684,0,1,0,0.247140093885072,23,1455,996,105349,41794,31749,18,0.0346435114277862,20,1,1
605,31270.0,14720.0,36.0,41,0,2,1,3,0,492,0.4035184281377424,2,1,0.1449105548154019,0,0,0,0.1863692014694536,19,1570,697,48498,9107,39391,7,0.7861065543445261,6,1,0
828,67861.0,15767.040000000005,4.0,59,0,2,1,2,0,389,0.5506362352925892,14,0,0.7187260595242398,0,0,0,0.0973779445541993,26,7071,4435,122151,5489,66728,2,0.4194455325595168,15,1,1
601,37463.0,12266.0,60.0,51,0,1,3,0,3,143,0.294521926348039,5,2,0.1307902736368464,0,3,0,0.1978257469796857,23,6427,642,90317,50579,39738,28,0.7735107746163293,1,1,0
592,84632.0,13507.0,48.0,40,2,0,2,3,2,543,0.5820294810240322,4,0,0.1094790456177895,0,1,0,0.1761766647220259,17,3396,166,44902,12274,32628,24,0.906211565426878,8,1,1
578,46621.0,35848.0,72.0,50,0,2,1,0,3,876,0.2971300288376842,3,1,0.2530698639154241,0,1,0,0.2763621854816674,30,247,439,26250,208654,7946,4,0.8896410230307891,5,1,0
805,44437.600000000006,16787.0,2.7,46,0,1,1,3,1,-47,0.977505532978058,12,4,0.0228199219889447,0,4,0,0.1075424893645145,0,2365,3493,106041,46599,30750,14,0.7905119528933874,8,1,0
652,50073.600000000006,12785.0,9.9,52,1,3,0,3,2,546,0.1085474520478499,13,3,0.4304776827138282,0,3,1,0.0918164712336674,11,1311,2144,52625,59891,27627,22,0.8090432065471296,20,1,0
567,87276.0,27936.0,36.0,47,0,2,4,3,2,419,0.1861790230033138,1,0,0.5020457226202195,0,3,1,0.2129381353407155,19,9488,219,150674,30544,120130,10,0.5571956179657228,6,0,0
490,58705.0,67785.0,60.0,31,0,2,4,0,0,199,0.4419854097413014,1,2,0.3097110133604263,0,3,0,0.2948271182701426,25,623,618,5087,9408,9760,9,0.9643402690764296,3,1,0
605,34414.0,65035.0,36.0,37,1,2,2,3,0,641,0.0635892724358165,2,2,0.1362223086768003,0,3,0,0.2332428161427985,28,11040,208,67314,23008,44306,23,0.9423917655176216,3,1,0
565,52501.0,51881.0,84.0,18,0,0,3,0,0,337,0.4215753294801783,0,1,0.1784293197096558,0,1,0,0.2419577667775015,18,589,2280,74748,25231,49517,6,0.4811538065031948,5,1,0
552,78701.0,18326.0,60.0,42,0,1,1,0,3,482,0.1880053011286133,6,1,0.0713019781228963,0,3,0,0.2189123509215851,25,463,1585,170720,30154,140566,19,0.706246374378828,7,1,1
759,64039.0,15118.080000000002,8.0,57,1,2,3,2,1,495,0.7144489212151226,5,4,0.6139934548469225,0,1,0,0.2754103035639128,4,4719,647,128951,17146,24479,1,0.2987286263089657,15,1,1
589,47446.0,12856.320000000002,11.0,50,2,2,2,4,1,827,0.9716030006711612,2,2,0.588728831493879,0,0,0,0.2646543949755392,2,4567,1428,141273,29629,51746,10,0.4234373108382245,16,0,1
577,64220.0,15425.0,96.0,32,0,1,0,0,0,610,0.2189249119112117,2,2,0.4797040279175707,0,0,1,0.2697649424872824,25,1661,1115,48833,33818,15015,4,0.906441232281078,4,0,0
540,121233.0,22339.0,72.0,47,0,1,4,0,0,480,0.1088342919739101,5,0,0.1519265946743216,0,4,0,0.2138712,29,2419,639,35533,43883,9864,12,0.9087992269987464,6,1,1
541,38160.0,10874.240000000002,19.0,48,1,3,3,2,1,831,0.2993450931625628,14,8,0.3873097595521481,0,4,0,0.2002249779934985,19,4855,1002,160691,42089,52918,0,0.9264992262838844,18,0,1
631,38456.0,12062.080000000002,9.0,50,1,3,2,2,3,211,0.4641783719083056,13,5,0.0600236024320858,0,3,0,0.2439943475395777,11,722,2302,116412,10640,90128,20,0.5527877118871308,1,0,1
589,65106.0,33464.0,36.0,49,0,0,1,1,0,545,0.4229594505832454,2,2,0.1185322701381346,0,1,0,0.2565375172740692,18,9872,169,43101,21257,21844,8,0.7696067999506826,4,0,0
842,84312.0,7321.6,28.0,38,1,0,1,2,1,557,0.7786937605930608,5,6,0.396172054326929,0,4,0,0.0892663862660046,1,8064,3904,77844,43223,63793,15,0.21566377148777,14,1,1
629,49760.0,17845.0,72.0,46,0,1,4,4,0,284,0.3746741073410187,3,1,0.2308066410776758,0,4,0,0.2396489787014761,22,3071,360,229844,25647,204197,4,0.9375089639938612,7,1,0
527,165678.0,15670.0,60.0,34,0,1,1,3,2,463,0.3063438990340845,3,3,0.1177268231111753,0,1,0,0.2250192552039236,26,1400,589,27067,155342,4742,1,0.8214452326810837,3,1,1
720,62119.0,9585.920000000002,3.0,49,0,0,3,3,1,292,0.3527065493448295,6,8,0.3841260003177124,0,4,0,0.2296344807148025,8,6914,1906,118194,54784,71197,17,0.5393816749280019,28,1,1
460,68728.0,15019.0,2.7,39,1,2,1,0,1,425,0.2687322455079038,10,2,0.2562241838334547,0,2,0,0.161680698963144,17,6848,173,27779,73305,-16640,17,0.3973369208116073,3,0,0
354,57956.8,24686.0,9.9,39,0,2,4,4,1,550,0.9733646848591266,8,1,0.5302897136254945,0,1,0,0.2405090099337031,22,3221,2437,53452,66427,17725,20,0.7388222939199558,8,1,0
556,64756.0,27889.0,24.0,32,0,1,2,3,0,1257,0.2071542674800932,3,2,0.2508008681800018,0,4,0,0.2314596476467373,29,3302,2104,56094,7965,48129,27,0.7938188562510063,8,0,0
614,49866.0,16342.0,48.0,23,0,1,2,4,3,323,0.1188337427003514,1,1,0.4081849369798515,0,3,0,0.2191987091449144,30,663,1283,142087,8290,133797,28,0.6902954553506288,6,1,0
462,50971.2,17362.0,9.0,39,2,2,3,3,0,516,0.986377979700532,6,8,0.7197205406866949,0,1,0,0.2235781419086595,28,-357,642,85450,34818,77440,8,0.1071331469611139,5,1,0
594,15000.0,17930.0,120.0,52,1,1,1,1,0,569,0.184920749124677,4,1,0.3250855152511767,0,3,0,0.2841020339195116,32,1489,1016,11079,12442,3862,16,0.7519044910254243,7,1,0
557,24905.0,20900.0,24.0,50,0,1,1,3,0,849,0.4487447752849084,4,2,0.6127450094436169,0,0,0,0.2266832230327409,23,11852,599,121632,29637,91995,9,0.6467244980731375,5,1,0
789,11231.2,23650.0,5.4,57,1,1,0,0,1,311,0.3949051227271951,5,6,0.5021915953901277,0,3,0,0.1736259084773382,6,8127,2569,70968,55145,-3115,14,0.8144400483352898,2,1,0
592,45047.0,36764.0,12.0,32,0,0,1,0,3,226,0.1319260151541913,1,0,0.1676604902063578,0,2,0,0.2181984007717649,35,5936,214,9378,85282,8395,23,0.7454712689411545,3,1,0
730,72026.0,13843.84,11.0,42,2,3,1,0,3,693,0.0300072303066781,2,2,0.6788481014327008,0,1,0,0.2074781704470905,22,4981,505,110482,20264,57605,16,0.8297843765223648,19,1,1
581,24028.0,42111.0,96.0,29,1,0,0,0,3,500,0.0590787168881597,3,1,0.0332772071498247,0,1,0,0.2894099131629081,28,3492,7358,66307,36472,29835,25,0.7689682360691991,8,1,0
527,59330.0,15432.96,12.0,45,0,3,0,2,2,440,0.6963423140669031,13,0,0.8134762843863012,0,4,0,0.2865114638118841,25,3103,1127,147981,21206,25046,11,0.8981214823420154,27,0,1
495,111311.0,26069.0,48.0,34,1,0,3,4,0,536,0.3367257500966175,0,1,0.137712212649757,0,3,0,0.3130639407812524,20,1165,888,36651,2188,34463,16,0.4564937297787459,5,0,0
499,61559.0,18685.0,48.0,19,0,2,3,0,2,151,0.0519347505311024,4,2,0.2646773902192509,0,0,0,0.2790747091391217,22,6091,791,64554,15169,49385,7,0.7909934898988931,2,0,0
566,25062.0,22142.0,72.0,34,0,3,1,3,1,609,0.2544073432927649,2,1,0.255674490618246,0,3,0,0.2531720728811298,25,5596,690,162179,32071,130108,9,0.7845814915918473,6,1,0
470,17331.0,27300.0,72.0,55,0,1,0,3,0,209,0.3316169210093719,1,3,0.5801109497970942,0,3,1,0.2559922433374145,29,127,679,110959,14955,96004,20,0.7078035609982284,6,1,0
558,25747.0,33871.0,60.0,45,0,1,1,1,0,345,0.5567876705142323,2,2,0.3045174003933508,0,2,0,0.2666460079692386,26,9942,1244,95036,4179,90857,28,0.8970709350398368,5,1,0
608,41006.0,37308.0,60.0,41,0,2,1,4,0,806,0.1870597318178337,1,2,0.2181298288486492,0,2,0,0.2544115060538582,28,1697,145,132451,136219,6755,25,0.7363419562997626,6,1,0
589,16542.0,12725.0,48.0,32,1,1,2,2,0,306,0.1315373529179959,3,1,0.1218889008147675,0,1,0,0.2082043334494993,24,6027,374,265921,9692,256229,18,0.7148571263768084,7,1,0
616,100579.0,22950.0,48.0,20,0,1,3,4,0,399,0.0993583734104448,2,1,0.1062694988867307,0,0,0,0.2002093581409651,22,3466,837,160938,1910,159028,8,0.4957279283706534,4,1,1
540,15000.0,15417.0,84.0,18,0,1,1,0,0,543,0.2781319496337341,3,2,0.340042455756247,0,3,0,0.2765905539550508,30,1260,6139,116532,63011,53521,1,0.7500081907896301,7,1,0
496,27273.0,34412.0,36.0,33,2,1,2,4,0,526,0.2259763954222416,5,0,0.6634657046611767,0,0,0,0.2925309199802577,30,3127,2073,43402,58985,6770,25,0.9034484696584022,7,1,0
614,56226.0,29524.0,96.0,60,0,2,1,3,2,932,0.4135511271834042,0,1,0.1655782814068048,0,2,0,0.2446192308040495,20,5939,4342,155738,11394,144344,14,0.7953078927953929,5,1,0
334,29964.0,12014.0,5.4,43,2,3,2,1,3,284,0.9609585531133296,12,2,0.6849590565266492,0,4,0,0.152671199133999,29,5614,3671,90472,48964,88899,11,0.3360644302466549,17,1,0
829,72985.6,23334.0,19.8,43,2,3,1,2,2,461,0.2074347666482372,1,4,0.2450882896819861,0,0,0,0.1060693867794947,21,11243,4288,-13564,47631,57479,22,0.2094356657403722,20,0,0
627,54093.0,22822.0,36.0,33,0,1,2,0,3,421,0.4854633732993846,4,1,0.0620796811808364,0,1,0,0.1732951846799476,25,1312,454,63709,53414,10295,20,0.5123245489940746,8,1,0
600,37479.2,29415.0,9.9,47,1,2,2,4,0,482,0.8033418348168447,1,6,0.1496155366725107,0,4,0,0.2114440908338979,12,6729,1442,186279,39494,36967,8,0.7730896461882342,22,1,0
598,49501.600000000006,17001.0,18.0,42,0,0,1,1,1,316,0.0243278622084416,5,8,0.2546744330129836,1,4,0,0.1645666768109997,6,4955,1017,158747,58329,51270,21,0.7072907107251889,6,1,0
822,48562.4,16562.0,3.6,53,2,3,3,4,1,391,0.5414879184426863,6,5,0.6436658723291697,0,1,0,0.1482897967398425,14,6327,1404,86510,98797,84916,10,0.345319055475111,25,1,0
530,29645.0,23865.0,72.0,32,0,2,1,3,3,334,0.3630649004705837,3,1,0.3442825757211524,0,3,0,0.2638264463066652,33,3487,1533,95925,57973,37952,25,0.5340482831573307,2,1,0
465,78794.40000000001,22328.0,12.6,45,0,2,0,0,1,649,0.9974292703469456,3,6,0.9961310120791708,0,4,0,0.1341892847289132,6,6756,2492,106477,36932,56548,27,0.9987564259736011,4,0,0
344,36483.2,22041.0,17.1,37,0,2,0,1,1,512,0.8641776449311283,0,9,0.9915525369785932,0,3,0,0.0983663666947792,12,2321,1829,30974,22057,132333,15,0.289068935452719,4,1,0
609,24698.0,20075.0,60.0,23,0,1,1,1,2,392,0.3016676532224169,2,1,0.2153572054174952,0,0,0,0.1963458284827356,19,5347,2873,89045,13296,75749,28,0.6562757818098895,2,1,0
320,64629.600000000006,29818.0,16.2,44,2,3,3,3,0,514,0.5639373851658591,4,8,0.4414888585561638,0,3,1,0.2566412132406087,16,6012,1091,123523,15584,22650,10,0.6010915692837425,8,0,0
541,73085.0,18044.0,48.0,45,0,1,2,0,2,456,0.0947305154261456,3,2,0.2207736691358753,0,1,0,0.2485819548735595,20,2983,2532,5515,27044,6116,2,0.7982164005871929,7,0,0
594,54006.0,22239.0,48.0,40,0,0,1,1,0,219,0.4943626961879643,2,0,0.0530882624380978,0,1,0,0.2393053416614088,23,5148,975,21073,6279,14794,1,0.8329292970397211,7,1,0
530,50295.2,20464.0,3.6,53,0,1,2,3,1,541,0.5518028744285725,8,6,0.2316111191754193,0,1,0,0.1615684082385206,10,6389,1477,35405,38554,32617,12,0.8685345767034673,32,1,0
642,88446.0,13418.880000000005,12.0,46,0,0,1,3,2,288,0.000599583092981,1,3,0.4773504161484367,0,1,0,0.039411854911496,2,4667,2754,140320,23643,63785,27,0.1246951259133972,19,1,1
631,147908.0,22850.0,48.0,43,0,0,0,1,2,251,0.5046387681855725,3,2,0.1554824179696326,0,0,0,0.2013536038723186,26,1776,9120,14396,12646,1750,25,0.9439480557677092,3,1,1
570,51368.0,29583.0,24.0,28,0,1,0,2,2,281,0.3031167212983899,2,1,0.3265769074156274,0,2,0,0.217415856341029,31,2739,1418,429369,5399,423970,19,0.8435572733018105,4,0,1
343,53883.2,13828.0,13.5,48,2,0,3,3,3,462,0.6638084647183182,4,8,0.57428691306999,0,4,0,0.1180682576217084,15,1175,2571,-20226,39788,133554,20,0.9308656566794224,15,1,0
